"","AHR","AR","ARID3A","ARNT","ARNTL","ASCL1","ASCL2","ATF1","ATF2","BACH1","BACH2","BARX2","BATF","BCL11A","BCL6","BHLHE40","CEBPA","CEBPB","CEBPD","CTCF","CTCFL","DUX4","E2F1","E2F3","E2F4","E2F6","E2F7","E2F8","EBF1","EGR1","EGR2","EHF","ELF1","ELK1","ELK3","ELK4","EPAS1","ESR1","ESR2","ESRRA","ETS2","ETV1","ETV5","ETV6","ETV7","FOS","FOSL1","FOSL2","FOXA1","FOXA2","FOXD2","FOXG1","FOXH1","FOXM1","FOXO3","FOXP1","FOXP2","FOXP3","GATA1","GATA2","GATA3","GATA4","GLI2","GLIS1","GMEB1","GMEB2","GRHL2","GTF2B","GTF2I","HEY1","HIF1A","HINFP","HNF1B","HNF4A","HNF4G","HOXA1","HOXA4","HOXA6","HOXB13","HSF1","HSF2","IRF2","IRF4","JUN","JUNB","JUND","KLF10","KLF3","KLF4","KLF9","KMT2A","MAF","MAFF","MAFK","MAX","MECOM","MEF2A","MEF2C","MEIS1","MITF","MNT","MXI1","MYB","MYBL2","MYC","MYOD1","NANOG","NFAT5","NFATC1","NFE2","NFIC","NFYA","NFYB","NR2C2","NR2F2","NRF1","ONECUT1","OTX2","PAX5","PBX1","PBX3","PGR","POU2F1","POU2F2","PPARG","PRDM1","PRDM14","RARG","RBPJ","RELA","REST","RFX2","RFX5","RUNX1","RUNX2","RUNX3","RXRA","RXRG","SETDB1","SIX5","SMAD3","SOX17","SP1","SP4","SPI1","SPIB","SRF","STAT1","STAT2","STAT3","STAT4","STAT5A","STAT5B","TBP","TCF12","TCF21","TCF3","TCF4","TCF7L2","TEAD4","TFAP2A","TFAP2C","TFAP4","TFDP1","THAP1","TP63","TP73","USF1","USF2","VDR","VEZF1","XBP1","YY1","ZBTB33","ZBTB7A","ZBTB7B","ZEB1","ZFP42","ZFX","ZKSCAN1","ZNF143","ZNF263","ZNF384"
"BMCP",0.296296296296296,0.037037037037037,0.751322751322751,0.455026455026455,0.407407407407407,0.343915343915344,0.211640211640212,0.328042328042328,0.841269841269841,0.91005291005291,0.285714285714286,0.894179894179894,0.312169312169312,0.0846560846560847,0.904761904761905,0.661375661375661,0.0423280423280423,0.989417989417989,0.883597883597884,0.259259259259259,0.275132275132275,0.534391534391534,0.53968253968254,0.116402116402116,0.338624338624339,0.44973544973545,0.0899470899470899,0.931216931216931,0.888888888888889,0.867724867724868,0.55026455026455,0.968253968253968,0.0740740740740741,0.846560846560847,0.592592592592593,0.783068783068783,0.634920634920635,0.486772486772487,0.677248677248677,0.317460317460317,0.915343915343915,0.396825396825397,0.0264550264550265,0.936507936507937,0.708994708994709,0.417989417989418,0.703703703703704,0.0952380952380952,0.375661375661376,0.788359788359788,0.597883597883598,0.666666666666667,0.899470899470899,0.682539682539683,0.793650793650794,0.0687830687830688,0.174603174603175,0.735449735449735,0.529100529100529,0.523809523809524,0.444444444444444,0.582010582010582,0.132275132275132,0.603174603174603,0.264550264550265,0.650793650793651,0.142857142857143,1,0.724867724867725,0.26984126984127,0.714285714285714,0.365079365079365,0.412698412698413,0.423280423280423,0.756613756613757,0.518518518518518,0.952380952380952,0.767195767195767,0.798941798941799,0.216931216931217,0.693121693121693,0.835978835978836,0.386243386243386,0.243386243386243,0.746031746031746,0.994708994708995,0.201058201058201,0.973544973544973,0.978835978835979,0.920634920634921,0.306878306878307,0.507936507936508,0.433862433862434,0.740740740740741,0.851851851851852,0.645502645502645,0.476190476190476,0.947089947089947,0.0476190476190476,0.164021164021164,0.00529100529100529,0.148148148148148,0.0634920634920635,0.100529100529101,0.391534391534392,0.571428571428571,0.248677248677249,0.941798941798942,0.238095238095238,0.28042328042328,0.428571428571429,0.772486772486772,0.656084656084656,0.492063492063492,0.380952380952381,0.0211640211640212,0.158730158730159,0.64021164021164,0.17989417989418,0.0158730158730159,0.35978835978836,0.481481481481481,0.613756613756614,0.0582010582010582,0.608465608465608,0.804232804232804,0.873015873015873,0.126984126984127,0.497354497354497,0.544973544973545,0.576719576719577,0.624338624338624,0.333333333333333,0.857142857142857,0.137566137566138,0.46031746031746,0.402116402116402,0.671957671957672,0.169312169312169,0.73015873015873,0.111111111111111,0.0529100529100529,0.439153439153439,0.878306878306878,0.19047619047619,0.698412698412698,0.227513227513228,0.830687830687831,0.555555555555556,0.825396825396825,0.0317460317460317,0.37037037037037,0.587301587301587,0.513227513227513,0.962962962962963,0.349206349206349,0.984126984126984,0.465608465608466,0.619047619047619,0.80952380952381,0.566137566137566,0.470899470899471,0.82010582010582,0.322751322751323,0.232804232804233,0.222222222222222,0.814814814814815,0.862433862433862,0.777777777777778,0.502645502645503,0.206349206349206,0.957671957671958,0.925925925925926,0.687830687830688,0.71957671957672,0.301587301587302,0.105820105820106,0.62962962962963,0.761904761904762,0.185185185185185,0.354497354497354,0.121693121693122,0.560846560846561
"ERP",0.386243386243386,0.0529100529100529,0.417989417989418,0.883597883597884,0.211640211640212,0.116402116402116,0.666666666666667,0.804232804232804,0.825396825396825,0.957671957671958,0.44973544973545,0.0582010582010582,0.677248677248677,0.544973544973545,0.285714285714286,0.518518518518518,0.158730158730159,0.952380952380952,0.671957671957672,0.317460317460317,0.17989417989418,0.486772486772487,0.126984126984127,0.746031746031746,0.0793650793650794,0.613756613756614,0.322751322751323,0.936507936507937,0.968253968253968,0.693121693121693,0.793650793650794,0.994708994708995,0.904761904761905,0.132275132275132,0.703703703703704,0.597883597883598,0.529100529100529,0.275132275132275,0.682539682539683,0.73015873015873,0.947089947089947,0.492063492063492,0.571428571428571,0.835978835978836,0.0211640211640212,0.53968253968254,0.71957671957672,0.354497354497354,0.560846560846561,0.0740740740740741,0.19047619047619,0.0264550264550265,0.576719576719577,0.989417989417989,0.111111111111111,0.62962962962963,0.867724867724868,0.423280423280423,0.333333333333333,0.91005291005291,0.507936507936508,0.037037037037037,0.634920634920635,0.0158730158730159,0.873015873015873,0.396825396825397,0.328042328042328,0.984126984126984,0.142857142857143,0.0899470899470899,0.82010582010582,0.476190476190476,0.931216931216931,0.349206349206349,0.0634920634920635,0.920634920634921,0.941798941798942,0.899470899470899,0.973544973544973,0.772486772486772,0.687830687830688,0.174603174603175,0.46031746031746,0.650793650793651,0.253968253968254,1,0.915343915343915,0.80952380952381,0.624338624338624,0.148148148148148,0.0687830687830688,0.238095238095238,0.0952380952380952,0.312169312169312,0.365079365079365,0.878306878306878,0.216931216931217,0.777777777777778,0.645502645502645,0.64021164021164,0.195767195767196,0.248677248677249,0.0423280423280423,0.380952380952381,0.227513227513228,0.0317460317460317,0.306878306878307,0.751322751322751,0.433862433862434,0.470899470899471,0.412698412698413,0.619047619047619,0.761904761904762,0.783068783068783,0.587301587301587,0.439153439153439,0.291005291005291,0.740740740740741,0.55026455026455,0.582010582010582,0.455026455026455,0.502645502645503,0.26984126984127,0.0105820105820106,0.851851851851852,0.201058201058201,0.841269841269841,0.0846560846560847,0.338624338624339,0.925925925925926,0.243386243386243,0.259259259259259,0.592592592592593,0.121693121693122,0.137566137566138,0.698412698412698,0.35978835978836,0.894179894179894,0.566137566137566,0.105820105820106,0.661375661375661,0.603174603174603,0.735449735449735,0.846560846560847,0.513227513227513,0.28042328042328,0.708994708994709,0.222222222222222,0.555555555555556,0.428571428571429,0.714285714285714,0.169312169312169,0.814814814814815,0.523809523809524,0.375661375661376,0.264550264550265,0.788359788359788,0.37037037037037,0.756613756613757,0.888888888888889,0.534391534391534,0.391534391534392,0.232804232804233,0.185185185185185,0.465608465608466,0.656084656084656,0.798941798941799,0.444444444444444,0.724867724867725,0.301587301587302,0.0476190476190476,0.608465608465608,0.830687830687831,0.296296296296296,0.402116402116402,0.767195767195767,0.481481481481481,0.978835978835979,0.962962962962963,0.857142857142857,0.407407407407407,0.343915343915344,0.862433862433862
"HSC.CACNB2",0.387566137566138,0.279100529100529,0.108465608465608,0.462962962962963,0.468253968253968,0.71031746031746,0.156084656084656,0.623015873015873,0.977513227513227,0.650793650793651,0.201058201058201,0.473544973544974,0.591269841269841,0.203703703703704,0.341269841269841,0.756613756613757,0.376984126984127,0.656084656084656,0.388888888888889,0.732804232804233,0.313492063492063,0.294973544973545,0.0674603174603175,0.584656084656085,0.474867724867725,0.673280423280423,0.272486772486772,0.861111111111111,0.294973544973545,0.542328042328042,0.53968253968254,0.896825396825397,0.318783068783069,0.431216931216931,0.212962962962963,0.634920634920635,0.347883597883598,0.452380952380952,0.560846560846561,0.150793650793651,0.731481481481482,0.613756613756614,0.396825396825397,0.970899470899471,0.617724867724868,0.579365079365079,0.170634920634921,0.259259259259259,0.682539682539683,0.193121693121693,0.152116402116402,0.157407407407407,0.578042328042328,0.605820105820106,0.253968253968254,0.365079365079365,0.412698412698413,0.554232804232804,0.625661375661376,0.527777777777778,0.451058201058201,0.349206349206349,0.259259259259259,0.293650793650794,0.534391534391534,0.432539682539683,0.252645502645503,0.853174603174603,0.53042328042328,0.375661375661376,0.578042328042328,0.666666666666667,0.588624338624339,0.291005291005291,0.455026455026455,0.863756613756614,0.925925925925926,0.830687830687831,0.637566137566138,0.407407407407407,0.773809523809524,0.818783068783069,0.201058201058201,0.768518518518518,0.490740740740741,1,0.304232804232804,0.814814814814815,0.784391534391534,0.607142857142857,0.205026455026455,0.579365079365079,0.223544973544974,0.398148148148148,0.937830687830688,0.841269841269841,0.470899470899471,0.808201058201058,0.425925925925926,0.402116402116402,0.346560846560847,0.30952380952381,0.588624338624339,0.218253968253968,0.584656084656085,0.0476190476190476,0.611111111111111,0.247354497354497,0.462962962962963,0.185185185185185,0.378306878306878,0.538359788359788,0.756613756613757,0.623015873015873,0.57010582010582,0.398148148148148,0.253968253968254,0.617724867724868,0.253968253968254,0.175925925925926,0.867724867724868,0.763227513227513,0.366402116402116,0.284391534391534,0.580687830687831,0.603174603174603,0.632275132275132,0.436507936507937,0.682539682539683,0.87962962962963,0.697089947089947,0.186507936507937,0.761904761904762,0.417989417989418,0.388888888888889,0.712962962962963,0.461640211640212,0.711640211640212,0.62962962962963,0.632275132275132,0.731481481481482,0.308201058201058,0.472222222222222,0.735449735449735,0.630952380952381,0.563492063492063,0.533068783068783,0.858465608465608,0.558201058201058,0.60978835978836,0.333333333333333,0.724867724867725,0.662698412698413,0.37962962962963,0.571428571428571,0.265873015873016,0.970899470899471,0.502645502645503,0.605820105820106,0.617724867724868,0.215608465608466,0.457671957671958,0.720899470899471,0.201058201058201,0.472222222222222,0.423280423280423,0.293650793650794,0.261904761904762,0.562169312169312,0.457671957671958,0.435185185185185,0.760582010582011,0.711640211640212,0.488095238095238,0.911375661375661,0.582010582010582,0.562169312169312,0.768518518518518,0.843915343915344,0.224867724867725,0.514550264550265,0.398148148148148,0.772486772486772
"HSC.HIST1H2AC",0.350970017636684,0.0934744268077601,0.262786596119929,0.596119929453263,0.354497354497354,0.827160493827161,0.559082892416226,0.64373897707231,0.908289241622575,0.585537918871252,0.204585537918871,0.804232804232804,0.613756613756614,0.291005291005291,0.447971781305115,0.716049382716049,0.511463844797178,0.950617283950617,0.252204585537919,0.569664902998236,0.400352733686067,0.343915343915344,0.432098765432099,0.897707231040564,0.306878306878307,0.904761904761905,0.373897707231041,0.895943562610229,0.569664902998236,0.776014109347443,0.770723104056437,0.890652557319224,0.298059964726631,0.490299823633157,0.17989417989418,0.541446208112875,0.44620811287478,0.425044091710758,0.331569664902998,0.116402116402116,0.611992945326279,0.679012345679012,0.305114638447972,0.968253968253968,0.55026455026455,0.544973544973545,0.202821869488536,0.149911816578483,0.830687830687831,0.246913580246914,0.28042328042328,0.27689594356261,0.291005291005291,0.596119929453263,0.430335097001764,0.684303350970018,0.534391534391534,0.529100529100529,0.350970017636684,0.407407407407407,0.483245149911817,0.28042328042328,0.0987654320987654,0.35626102292769,0.421516754850088,0.731922398589065,0.18342151675485,0.99647266313933,0.696649029982363,0.421516754850088,0.682539682539683,0.514991181657848,0.433862433862434,0.405643738977072,0.400352733686067,0.663139329805996,0.837742504409171,0.784832451499118,0.560846560846561,0.204585537918871,0.81305114638448,0.731922398589065,0.206349206349206,0.562610229276896,0.761904761904762,0.99647266313933,0.615520282186949,0.832451499118166,0.684303350970018,0.578483245149912,0.372134038800705,0.737213403880071,0.428571428571429,0.299823633156966,0.776014109347443,0.811287477954145,0.444444444444444,0.791887125220459,0.308641975308642,0.352733686067019,0.557319223985891,0.223985890652557,0.202821869488536,0.613756613756614,0.407407407407407,0.0299823633156966,0.417989417989418,0.347442680776014,0.673721340388007,0.283950617283951,0.455026455026455,0.417989417989418,0.419753086419753,0.582010582010582,0.440917107583774,0.291005291005291,0.331569664902998,0.544973544973545,0.534391534391534,0.125220458553792,0.666666666666667,0.694885361552028,0.396825396825397,0.216931216931217,0.162257495590829,0.536155202821869,0.744268077601411,0.465608465608466,0.523809523809524,0.784832451499118,0.613756613756614,0.19047619047619,0.811287477954145,0.134038800705467,0.289241622574956,0.495590828924162,0.476190476190476,0.765432098765432,0.36331569664903,0.691358024691358,0.417989417989418,0.208112874779541,0.365079365079365,0.7336860670194,0.756613756613757,0.666666666666667,0.497354497354497,0.779541446208113,0.834215167548501,0.802469135802469,0.188712522045855,0.788359788359788,0.419753086419753,0.107583774250441,0.696649029982363,0.329805996472663,0.975308641975309,0.708994708994709,0.647266313932981,0.590828924162258,0.343915343915344,0.268077601410935,0.700176366843034,0.0652557319223986,0.634920634920635,0.493827160493827,0.574955908289242,0.527336860670194,0.573192239858906,0.37037037037037,0.255731922398589,0.869488536155203,0.710758377425044,0.631393298059965,0.495590828924162,0.44620811287478,0.638447971781305,0.874779541446208,0.821869488536155,0.116402116402116,0.3668430335097,0.192239858906526,0.611992945326279
"HSC.MYADM-CD97",0.529100529100529,0.0515873015873016,0.275132275132275,0.722222222222222,0.515873015873016,0.842592592592593,0.328042328042328,0.816137566137566,0.951058201058201,0.753968253968254,0.305555555555556,0.591269841269841,0.633597883597884,0.333333333333333,0.575396825396825,0.613756613756614,0.388888888888889,0.354497354497354,0.468253968253968,0.788359788359788,0.227513227513228,0.312169312169312,0.103174603174603,0.562169312169312,0.318783068783069,0.522486772486772,0.153439153439153,0.722222222222222,0.646825396825397,0.568783068783069,0.507936507936508,0.917989417989418,0.246031746031746,0.35978835978836,0.57010582010582,0.398148148148148,0.542328042328042,0.35978835978836,0.417989417989418,0.158730158730159,0.726190476190476,0.664021164021164,0.484126984126984,0.956349206349206,0.588624338624339,0.576719576719577,0.37962962962963,0.174603174603175,0.853174603174603,0.149470899470899,0.457671957671958,0.161375661375661,0.493386243386243,0.8505291005291,0.599206349206349,0.485449735449735,0.275132275132275,0.464285714285714,0.448412698412698,0.402116402116402,0.411375661375661,0.342592592592593,0.25,0.453703703703704,0.648148148148148,0.582010582010582,0.260582010582011,0.992063492063492,0.394179894179894,0.273809523809524,0.380952380952381,0.617724867724868,0.490740740740741,0.369047619047619,0.330687830687831,0.646825396825397,0.785714285714286,0.677248677248677,0.408730158730159,0.371693121693122,0.744708994708995,0.747354497354497,0.166666666666667,0.566137566137566,0.439153439153439,0.989417989417989,0.415343915343915,0.87037037037037,0.822751322751323,0.591269841269841,0.37037037037037,0.510582010582011,0.208994708994709,0.80952380952381,0.873015873015873,0.861111111111111,0.365079365079365,0.887566137566138,0.362433862433862,0.223544973544974,0.493386243386243,0.537037037037037,0.222222222222222,0.191798941798942,0.652116402116402,0.310846560846561,0.448412698412698,0.560846560846561,0.596560846560847,0.0939153439153439,0.367724867724868,0.720899470899471,0.64021164021164,0.447089947089947,0.683862433862434,0.343915343915344,0.224867724867725,0.722222222222222,0.488095238095238,0.248677248677249,0.802910052910053,0.838624338624339,0.380952380952381,0.30952380952381,0.630952380952381,0.541005291005291,0.473544973544974,0.392857142857143,0.541005291005291,0.628306878306878,0.743386243386243,0.16005291005291,0.703703703703704,0.232804232804233,0.400793650793651,0.703703703703704,0.503968253968254,0.572751322751323,0.669312169312169,0.735449735449735,0.298941798941799,0.195767195767196,0.597883597883598,0.653439153439153,0.376984126984127,0.431216931216931,0.585978835978836,0.842592592592593,0.466931216931217,0.69047619047619,0.121693121693122,0.751322751322751,0.451058201058201,0.497354497354497,0.630952380952381,0.265873015873016,0.915343915343915,0.44973544973545,0.720899470899471,0.759259259259259,0.326719576719577,0.492063492063492,0.693121693121693,0.415343915343915,0.396825396825397,0.728835978835979,0.288359788359788,0.178571428571429,0.695767195767196,0.310846560846561,0.275132275132275,0.837301587301587,0.712962962962963,0.571428571428571,0.835978835978836,0.481481481481482,0.617724867724868,0.80952380952381,0.796296296296296,0.162698412698413,0.296296296296296,0.6005291005291,0.712962962962963
"HSC.WNT11",0.513227513227513,0.133597883597884,0.361111111111111,0.670634920634921,0.468253968253968,0.726190476190476,0.44047619047619,0.662698412698413,0.928571428571429,0.727513227513227,0.468253968253968,0.650793650793651,0.743386243386243,0.146825396825397,0.503968253968254,0.753968253968254,0.447089947089947,0.604497354497354,0.325396825396825,0.579365079365079,0.197089947089947,0.439153439153439,0.333333333333333,0.64021164021164,0.400793650793651,0.595238095238095,0.235449735449735,0.695767195767196,0.554232804232804,0.563492063492063,0.458994708994709,0.964285714285714,0.302910052910053,0.636243386243386,0.260582010582011,0.362433862433862,0.32010582010582,0.425925925925926,0.46031746031746,0.25,0.732804232804233,0.611111111111111,0.46031746031746,0.939153439153439,0.73015873015873,0.626984126984127,0.630952380952381,0.0634920634920635,0.838624338624339,0.0502645502645503,0.361111111111111,0.357142857142857,0.574074074074074,0.701058201058201,0.378306878306878,0.33994708994709,0.421957671957672,0.398148148148148,0.583333333333333,0.781746031746032,0.317460317460317,0.337301587301587,0.220899470899471,0.276455026455026,0.601851851851852,0.448412698412698,0.227513227513228,0.994708994708995,0.522486772486772,0.314814814814815,0.48015873015873,0.702380952380952,0.378306878306878,0.456349206349206,0.597883597883598,0.657407407407407,0.735449735449735,0.846560846560847,0.57010582010582,0.215608465608466,0.806878306878307,0.650793650793651,0.44047619047619,0.695767195767196,0.411375661375661,0.998677248677249,0.362433862433862,0.91005291005291,0.863756613756614,0.547619047619048,0.235449735449735,0.727513227513227,0.373015873015873,0.283068783068783,0.682539682539683,0.681216931216931,0.369047619047619,0.686507936507937,0.21957671957672,0.257936507936508,0.523809523809524,0.25,0.39021164021164,0.253968253968254,0.544973544973545,0.0767195767195767,0.497354497354497,0.321428571428571,0.507936507936508,0.350529100529101,0.582010582010582,0.73015873015873,0.633597883597884,0.476190476190476,0.743386243386243,0.363756613756614,0.461640211640212,0.489417989417989,0.420634920634921,0.21957671957672,0.591269841269841,0.693121693121693,0.562169312169312,0.291005291005291,0.576719576719577,0.75,0.579365079365079,0.287037037037037,0.808201058201058,0.919312169312169,0.673280423280423,0.158730158730159,0.794973544973545,0.162698412698413,0.222222222222222,0.603174603174603,0.391534391534392,0.652116402116402,0.490740740740741,0.738095238095238,0.347883597883598,0.411375661375661,0.493386243386243,0.726190476190476,0.588624338624339,0.312169312169312,0.601851851851852,0.678571428571429,0.624338624338624,0.593915343915344,0.392857142857143,0.552910052910053,0.391534391534392,0.456349206349206,0.773809523809524,0.256613756613757,0.958994708994709,0.51984126984127,0.362433862433862,0.771164021164021,0.0912698412698413,0.46957671957672,0.645502645502645,0.044973544973545,0.453703703703704,0.533068783068783,0.361111111111111,0.374338624338624,0.617724867724868,0.373015873015873,0.350529100529101,0.787037037037037,0.665343915343915,0.443121693121693,0.646825396825397,0.503968253968254,0.638888888888889,0.851851851851852,0.751322751322751,0.202380952380952,0.555555555555556,0.46957671957672,0.802910052910053
