"","AHR","ARID3A","ARNT","ARNTL","ASCL2","ATF1","ATF2","ATF3","BACH1","BACH2","BARX2","BATF","BCL11A","BCL6","BHLHE40","CEBPA","CEBPD","CLOCK","CTCF","E2F2","E2F3","E2F4","E2F6","E2F7","E2F8","EBF1","EGR1","EGR2","EHF","ELF1","ELK1","ELK3","ELK4","EPAS1","ESR1","ESR2","ESRRA","ETS2","ETV1","ETV5","ETV6","ETV7","FOS","FOSL1","FOSL2","FOXD2","FOXH1","FOXK1","FOXM1","FOXO3","FOXP1","FOXP2","GATA1","GATA2","GATA3","GATA4","GLI2","GLIS1","GMEB1","GRHL2","GTF2B","GTF2I","HEY1","HIF1A","HINFP","HNF1B","HNF4A","HNF4G","HOXA1","HOXA4","HOXB13","HOXC6","HSF1","HSF2","IRF2","IRF3","IRF4","JUN","JUNB","JUND","KLF10","KLF3","KLF9","KMT2A","LHX2","MAF","MAFF","MAFK","MECOM","MEF2A","MEF2C","MEIS1","MITF","MNT","MXI1","MYB","MYBL2","MYC","NANOG","NFAT5","NFATC1","NFE2","NFIC","NFYA","NFYB","NKX2-1","NR2C2","NR2F2","NRF1","PAX5","PAX6","PBX1","PBX3","PGR","POU2F1","POU2F2","PPARG","PRDM1","RARG","RBPJ","RELA","REST","RFX2","RFX5","RUNX2","RUNX3","RXRA","RXRG","SETDB1","SIX5","SMAD3","SP1","SP4","SPDEF","SPI1","SPIB","SRF","STAT1","STAT2","STAT3","STAT4","STAT5A","STAT5B","TBP","TCF12","TCF3","TCF4","TCF7L2","TEAD4","TFAP2A","TFAP2C","TFAP4","TFDP1","THAP1","TP63","TP73","USF1","USF2","VDR","VEZF1","XBP1","YY1","ZBTB33","ZBTB7A","ZBTB7B","ZEB1","ZFX","ZKSCAN1","ZNF143","ZNF263","ZNF384","ZNF76"
"Bcell",0.51685393258427,0.415730337078652,0.556179775280899,0.528089887640449,0.415730337078652,0.657303370786517,0.898876404494382,0.544943820224719,0.612359550561798,0.264044943820225,0.382022471910112,0.446629213483146,0.567415730337079,0.542134831460674,0.570224719101124,0.24438202247191,0.165730337078652,0.536516853932584,0.848314606741573,0.123595505617978,0.429775280898876,0.137640449438202,0.831460674157303,0.376404494382023,0.525280898876405,0.76685393258427,0.887640449438202,0.943820224719101,0.570224719101124,0.0786516853932584,0.803370786516854,0.235955056179775,0.589887640449438,0.120786516853933,0.210674157303371,0.688202247191011,0.286516853932584,0.865168539325843,0.140449438202247,0.216292134831461,0.963483146067416,0.48876404494382,0.679775280898876,0.806179775280899,0.859550561797753,0.370786516853933,0.691011235955056,0.224719101123595,0.598314606741573,0.396067415730337,0.74438202247191,0.601123595505618,0.615168539325843,0.682584269662921,0.575842696629214,0.174157303370787,0.297752808988764,0.485955056179775,0.626404494382023,0.587078651685393,0.952247191011236,0.23876404494382,0.334269662921348,0.387640449438202,0.213483146067416,0.466292134831461,0.294943820224719,0.553370786516854,0.806179775280899,0.474719101123595,0.702247191011236,0.49438202247191,0.463483146067416,0.929775280898876,0.49438202247191,0.839887640449438,0.435393258426966,0.643258426966292,0.410112359550562,0.713483146067416,0.853932584269663,0.51685393258427,0.376404494382023,0.221910112359551,0.564606741573034,0.351123595505618,0.25561797752809,0.345505617977528,0.421348314606742,0.536516853932584,0.676966292134832,0.637640449438202,0.612359550561798,0.207865168539326,0.710674157303371,0.415730337078652,0.398876404494382,0.842696629213483,0.539325842696629,0.662921348314607,0.497191011235955,0.556179775280899,0.533707865168539,0.800561797752809,0.688202247191011,0.558988764044944,0.106741573033708,0.775280898876405,0.0955056179775281,0.331460674157303,0.595505617977528,0.359550561797753,0.794943820224719,0.834269662921348,0.365168539325843,0.556179775280899,0.691011235955056,0.384831460674157,0.376404494382023,0.438202247191011,0.921348314606742,0.415730337078652,0.390449438202247,0.747191011235955,0.328651685393258,0.780898876404494,0.606741573033708,0.205056179775281,0.561797752808989,0.275280898876405,0.351123595505618,0.688202247191011,0.775280898876405,0.143258426966292,0.671348314606742,0.587078651685393,0.620786516853933,0.926966292134831,0.654494382022472,0.471910112359551,0.491573033707865,0.674157303370787,0.0646067415730337,0.182584269662921,0.452247191011236,0.466292134831461,0.441011235955056,0.803370786516854,0.323033707865169,0.376404494382023,0.457865168539326,0.306179775280899,0.331460674157303,0.764044943820225,0.52247191011236,0.202247191011236,0.550561797752809,0.924157303370786,0.314606741573034,0.396067415730337,0.525280898876405,0.570224719101124,0.848314606741573,0.747191011235955,0.393258426966292,0.455056179775281,0.297752808988764,0.390449438202247,0.345505617977528,0.387640449438202,0.682584269662921,0.0421348314606742
"CD4Tcell",0.573033707865169,0.329588014981273,0.48314606741573,0.367041198501873,0.288389513108614,0.312734082397004,0.895131086142322,0.0898876404494382,0.692883895131086,0.359550561797753,0.606741573033708,0.383895131086142,0.441947565543071,0.829588014981273,0.722846441947566,0.204119850187266,0.192883895131086,0.275280898876405,0.601123595505618,0.102996254681648,0.213483146067416,0.471910112359551,0.350187265917603,0.279026217228464,0.597378277153558,0.955056179775281,0.571161048689139,0.413857677902622,0.863295880149813,0.153558052434457,0.634831460674157,0.0262172284644195,0.728464419475655,0.342696629213483,0.140449438202247,0.597378277153558,0.104868913857678,0.941947565543071,0.597378277153558,0.528089887640449,0.97940074906367,0.406367041198502,0.850187265917603,0.308988764044944,0.0917602996254682,0.303370786516854,0.715355805243446,0.926966292134832,0.447565543071161,0.123595505617978,0.537453183520599,0.771535580524345,0.290262172284644,0.747191011235955,0.438202247191011,0.48314606741573,0.447565543071161,0.47940074906367,0.606741573033708,0.48876404494382,0.98314606741573,0.0674157303370786,0.4812734082397,0.5187265917603,0.795880149812734,0.243445692883895,0.183520599250936,0.468164794007491,0.792134831460674,0.919475655430712,0.346441947565543,0.473782771535581,0.232209737827715,0.754681647940075,0.704119850187266,0.775280898876405,0.320224719101124,0.835205992509363,0.445692883895131,0.99812734082397,0.451310861423221,0.784644194756554,0.284644194756554,0.121722846441948,0.823970037453184,0.732209737827715,0.149812734082397,0.337078651685393,0.853932584269663,0.580524344569288,0.810861423220974,0.166666666666667,0.447565543071161,0.267790262172285,0.237827715355805,0.252808988764045,0.275280898876405,0.777153558052434,0.737827715355805,0.411985018726592,0.573033707865168,0.224719101123595,0.378277153558052,0.382022471910112,0.323970037453184,0.385767790262172,0.269662921348315,0.588014981273408,0.449438202247191,0.715355805243446,0.640449438202247,0.292134831460674,0.745318352059925,0.852059925093633,0.411985018726592,0.434456928838951,0.428838951310861,0.346441947565543,0.322097378277154,0.647940074906367,0.820224719101124,0.762172284644195,0.535580524344569,0.735955056179775,0.395131086142322,0.552434456928839,0.413857677902622,0.863295880149813,0.52434456928839,0.705992509363296,0.441947565543071,0.363295880149813,0.831460674157303,0.194756554307116,0.743445692883895,0.367041198501873,0.428838951310861,0.541198501872659,0.614232209737828,0.883895131086142,0.451310861423221,0.591760299625468,0.617977528089888,0.715355805243446,0.792134831460674,0.98314606741573,0.49812734082397,0.670411985018727,0.730337078651685,0.194756554307116,0.923220973782772,0.220973782771536,0.49438202247191,0.172284644194757,0.619850187265918,0.428838951310861,0.846441947565543,0.473782771535581,0.466292134831461,0.584269662921348,0.608614232209738,0.784644194756554,0.700374531835206,0.683520599250936,0.526217228464419,0.297752808988764,0.601123595505618,0.460674157303371,0.275280898876405,0.102996254681648,0.340823970037453,0.0955056179775281
"CD8Tcell",0.606741573033708,0.426966292134832,0.131086142322097,0.537453183520599,0.402621722846442,0.359550561797753,0.676029962546816,0.123595505617978,0.5187265917603,0.250936329588015,0.616104868913858,0.239700374531835,0.563670411985019,0.702247191011236,0.346441947565543,0.471910112359551,0.247191011235955,0.116104868913858,0.642322097378277,0.310861423220974,0.239700374531835,0.252808988764045,0.597378277153558,0.168539325842697,0.687265917602996,0.659176029962547,0.535580524344569,0.453183520599251,0.537453183520599,0.320224719101124,0.743445692883895,0.389513108614232,0.445692883895131,0.48501872659176,0.308988764044944,0.565543071161049,0.200374531835206,0.910112359550562,0.353932584269663,0.411985018726592,0.672284644194757,0.49250936329588,0.846441947565543,0.295880149812734,0.262172284644195,0.367041198501873,0.790262172284644,0.831460674157303,0.370786516853933,0.172284644194757,0.612359550561798,0.634831460674157,0.724719101123595,0.574906367041198,0.275280898876405,0.790262172284644,0.380149812734082,0.346441947565543,0.370786516853933,0.629213483146067,0.797752808988764,0.177902621722846,0.383895131086142,0.48501872659176,0.677902621722846,0.722846441947566,0.659176029962547,0.230337078651685,0.602996254681648,0.805243445692884,0.51685393258427,0.702247191011236,0.397003745318352,0.49625468164794,0.529962546816479,0.829588014981273,0.359550561797753,0.619850187265918,0.883895131086142,0.947565543071161,0.559925093632959,0.790262172284644,0.737827715355805,0.132958801498127,0.625468164794007,0.584269662921348,0.258426966292135,0.580524344569288,0.762172284644195,0.754681647940075,0.419475655430712,0.52059925093633,0.299625468164794,0.157303370786517,0.604868913857678,0.413857677902622,0.468164794007491,0.797752808988764,0.468164794007491,0.573033707865168,0.402621722846442,0.5187265917603,0.342696629213483,0.623595505617977,0.299625468164794,0.49250936329588,0.292134831460674,0.666666666666667,0.372659176029963,0.434456928838951,0.666666666666667,0.110486891385768,0.844569288389513,0.49438202247191,0.692883895131086,0.333333333333333,0.320224719101124,0.303370786516854,0.310861423220974,0.898876404494382,0.720973782771536,0.844569288389513,0.0355805243445693,0.812734082397004,0.468164794007491,0.539325842696629,0.47752808988764,0.677902621722846,0.49625468164794,0.885767790262172,0.397003745318352,0.48689138576779,0.365168539325843,0.127340823970037,0.898876404494382,0.51123595505618,0.359550561797753,0.370786516853933,0.741573033707865,0.691011235955056,0.5,0.466292134831461,0.563670411985019,0.835205992509363,0.739700374531835,0.938202247191011,0.535580524344569,0.436329588014981,0.445692883895131,0.393258426966292,0.307116104868914,0.132958801498127,0.814606741573034,0.51310861423221,0.597378277153558,0.314606741573034,0.546816479400749,0.415730337078652,0.453183520599251,0.468164794007491,0.599250936329588,0.571161048689139,0.473782771535581,0.752808988764045,0.752808988764045,0.5187265917603,0.574906367041198,0.50561797752809,0.269662921348315,0.559925093632959,0.576779026217228,0.417602996254682
"DendriticCell",0.778089887640449,0.396067415730337,0.123595505617978,0.0955056179775281,0.115168539325843,0.466292134831461,0.980337078651685,0.376404494382023,0.696629213483146,0.120786516853933,0.716292134831461,0.573033707865168,0.185393258426966,0.640449438202247,0.179775280898876,0.334269662921348,0.396067415730337,0.0814606741573034,0.842696629213483,0.455056179775281,0.705056179775281,0.665730337078652,0.747191011235955,0.146067415730337,0.853932584269663,0.508426966292135,0.955056179775281,0.879213483146067,0.935393258426966,0.199438202247191,0.564606741573034,0.0196629213483146,0.514044943820225,0.550561797752809,0.323033707865168,0.536516853932584,0.463483146067416,0.719101123595506,0.508426966292135,0.730337078651685,0.943820224719101,0.73876404494382,0.834269662921348,0.615168539325843,0.446629213483146,0.432584269662921,0.485955056179775,0.960674157303371,0.337078651685393,0.404494382022472,0.685393258426966,0.603932584269663,0.241573033707865,0.342696629213483,0.685393258426966,0.452247191011236,0.275280898876405,0.294943820224719,0.334269662921348,0.5,0.882022471910112,0.595505617977528,0.134831460674157,0.539325842696629,0.5,0.339887640449438,0.542134831460674,0.651685393258427,0.550561797752809,0.839887640449438,0.280898876404494,0.393258426966292,0.50561797752809,0.615168539325843,0.26685393258427,0.924157303370787,0.466292134831461,0.117977528089888,0.353932584269663,0.941011235955056,0.471910112359551,0.910112359550562,0.702247191011236,0.50561797752809,0.640449438202247,0.536516853932584,0.438202247191011,0.407303370786517,0.5,0.556179775280899,0.283707865168539,0.51123595505618,0.651685393258427,0.603932584269663,0.533707865168539,0.221910112359551,0.362359550561798,0.612359550561798,0.542134831460674,0.544943820224719,0.654494382022472,0.365168539325843,0.601123595505618,0.23876404494382,0.598314606741573,0.247191011235955,0.320224719101124,0.893258426966292,0.137640449438202,0.49438202247191,0.76123595505618,0.587078651685393,0.103932584269663,0.525280898876405,0.657303370786517,0.783707865168539,0.584269662921348,0.323033707865169,0.485955056179775,0.75561797752809,0.592696629213483,0.853932584269663,0.719101123595506,0.269662921348315,0.401685393258427,0.49438202247191,0.435393258426966,0.946629213483146,0.193820224719101,0.629213483146067,0.528089887640449,0.735955056179775,0.49438202247191,0.0786516853932584,0.960674157303371,0.362359550561798,0.528089887640449,0.595505617977528,0.671348314606742,0.412921348314607,0.691011235955056,0.943820224719101,0.648876404494382,0.904494382022472,0.438202247191011,0.606741573033708,0.584269662921348,0.48876404494382,0.311797752808989,0.49438202247191,0.432584269662921,0.129213483146067,0.0168539325842697,0.345505617977528,0.441011235955056,0.584269662921348,0.685393258426966,0.76123595505618,0.705056179775281,0.530898876404494,0.558988764044944,0.432584269662921,0.589887640449438,0.443820224719101,0.109550561797753,0.443820224719101,0.441011235955056,0.137640449438202,0.168539325842697,0.325842696629214,0.162921348314607,0.50561797752809
"Endothelial",0.710674157303371,0.421348314606742,0.460674157303371,0.252808988764045,0.418539325842697,0.626404494382023,0.932584269662921,0.418539325842697,0.561797752808989,0.098314606741573,0.398876404494382,0.780898876404494,0.0730337078651685,0.567415730337079,0.455056179775281,0.407303370786517,0.435393258426966,0.797752808988764,0.5,0.502808988764045,0.758426966292135,0.564606741573034,0.620786516853933,0.328651685393258,0.721910112359551,0.337078651685393,0.359550561797753,0.491573033707865,0.862359550561798,0.601123595505618,0.808988764044944,0.252808988764045,0.497191011235955,0.117977528089888,0.140449438202247,0.356741573033708,0.230337078651685,0.949438202247191,0.803370786516854,0.25,0.98876404494382,0.446629213483146,0.693820224719101,0.199438202247191,0.601123595505618,0.182584269662921,0.396067415730337,0.721910112359551,0.747191011235955,0.27247191011236,0.839887640449438,0.188202247191011,0.547752808988764,0.567415730337079,0.098314606741573,0.362359550561798,0.0140449438202247,0.0702247191011236,0.823033707865169,0.23314606741573,0.991573033707865,0.469101123595506,0.25561797752809,0.0365168539325843,0.241573033707865,0.688202247191011,0.345505617977528,0.348314606741573,0.384831460674157,0.893258426966292,0.702247191011236,0.629213483146067,0.457865168539326,0.536516853932584,0.764044943820225,0.556179775280899,0.485955056179775,0.617977528089888,0.564606741573034,0.99438202247191,0.884831460674157,0.820224719101124,0.533707865168539,0.5,0.376404494382023,0.693820224719101,0.27247191011236,0.26685393258427,0.932584269662921,0.688202247191011,0.775280898876405,0.219101123595506,0.0393258426966292,0.219101123595506,0.76123595505618,0.398876404494382,0.542134831460674,0.603932584269663,0.390449438202247,0.390449438202247,0.140449438202247,0.308988764044944,0.460674157303371,0.401685393258427,0.449438202247191,0.112359550561798,0.325842696629214,0.710674157303371,0.640449438202247,0.696629213483146,0.75561797752809,0.151685393258427,0.314606741573034,0.682584269662921,0.435393258426966,0.162921348314607,0.825842696629213,0.48314606741573,0.648876404494382,0.502808988764045,0.764044943820225,0.466292134831461,0.752808988764045,0.884831460674157,0.337078651685393,0.842696629213483,0.466292134831461,0.862359550561798,0.280898876404494,0.721910112359551,0.533707865168539,0.75561797752809,0.553370786516854,0.258426966292135,0.702247191011236,0.654494382022472,0.348314606741573,0.814606741573034,0.592696629213483,0.702247191011236,0.393258426966292,0.595505617977528,0.710674157303371,0.508426966292135,0.455056179775281,0.73314606741573,0.191011235955056,0.615168539325843,0.379213483146067,0.247191011235955,0.539325842696629,0.185393258426966,0.691011235955056,0.567415730337079,0.570224719101124,0.27247191011236,0.384831460674157,0.438202247191011,0.325842696629214,0.51685393258427,0.252808988764045,0.438202247191011,0.946629213483146,0.592696629213483,0.662921348314607,0.609550561797753,0.550561797752809,0.424157303370786,0.48876404494382,0.696629213483146,0.592696629213483,0.379213483146067
