"","AHR","ARID3A","ARNT","ARNTL","ASCL2","ATF1","ATF2","ATF3","BACH1","BACH2","BARX2","BATF","BCL11A","BCL6","BHLHE40","CEBPA","CEBPD","CLOCK","CTCF","E2F2","E2F3","E2F4","E2F6","E2F7","E2F8","EBF1","EGR1","EGR2","EHF","ELF1","ELK1","ELK3","ELK4","EPAS1","ESR1","ESR2","ESRRA","ETS2","ETV1","ETV5","ETV6","ETV7","FOS","FOSL1","FOSL2","FOXD2","FOXH1","FOXK1","FOXM1","FOXO3","FOXP1","FOXP2","GATA1","GATA2","GATA3","GATA4","GLI2","GLIS1","GMEB1","GRHL2","GTF2B","GTF2I","HEY1","HIF1A","HINFP","HNF1B","HNF4A","HNF4G","HOXA1","HOXA4","HOXB13","HOXC6","HSF1","HSF2","IRF2","IRF3","IRF4","JUN","JUNB","JUND","KLF10","KLF3","KLF9","KMT2A","LHX2","MAF","MAFF","MAFK","MECOM","MEF2A","MEF2C","MEIS1","MITF","MNT","MXI1","MYB","MYBL2","MYC","NANOG","NFAT5","NFATC1","NFE2","NFIC","NFYA","NFYB","NKX2-1","NR2C2","NR2F2","NRF1","PAX5","PAX6","PBX1","PBX3","PGR","POU2F1","POU2F2","PPARG","PRDM1","RARG","RBPJ","RELA","REST","RFX2","RFX5","RUNX2","RUNX3","RXRA","RXRG","SETDB1","SIX5","SMAD3","SP1","SP4","SPDEF","SPI1","SPIB","SRF","STAT1","STAT2","STAT3","STAT4","STAT5A","STAT5B","TBP","TCF12","TCF3","TCF4","TCF7L2","TEAD4","TFAP2A","TFAP2C","TFAP4","TFDP1","THAP1","TP63","TP73","USF1","USF2","VDR","VEZF1","XBP1","YY1","ZBTB33","ZBTB7A","ZBTB7B","ZEB1","ZFX","ZKSCAN1","ZNF143","ZNF263","ZNF384","ZNF76"
"M1_Macrophage",0.632958801498127,0.4812734082397,0.49812734082397,0.393258426966292,0.0767790262172285,0.597378277153558,0.960674157303371,0.0936329588014981,0.621722846441948,0.50749063670412,0.619850187265918,0.726591760299625,0.200374531835206,0.692883895131086,0.529962546816479,0.749063670411985,0.458801498127341,0.140449438202247,0.651685393258427,0.239700374531835,0.303370786516854,0.692883895131086,0.773408239700375,0.0449438202247191,0.473782771535581,0.48689138576779,0.640449438202247,0.565543071161049,0.943820224719101,0.211610486891386,0.711610486891386,0.226591760299625,0.47565543071161,0.466292134831461,0.395131086142322,0.297752808988764,0.155430711610487,0.674157303370786,0.795880149812734,0.275280898876405,0.938202247191011,0.314606741573034,0.762172284644195,0.659176029962547,0.528089887640449,0.535580524344569,0.192883895131086,0.831460674157303,0.0468164794007491,0.329588014981273,0.629213483146067,0.5187265917603,0.338951310861423,0.580524344569288,0.325842696629214,0.185393258426966,0.198501872659176,0.325842696629214,0.668539325842697,0.116104868913858,0.968164794007491,0.177902621722846,0.301498127340824,0.810861423220974,0.473782771535581,0.707865168539326,0.325842696629214,0.805243445692884,0.803370786516854,0.98501872659176,0.434456928838951,0.642322097378277,0.247191011235955,0.709737827715356,0.473782771535581,0.640449438202247,0.380149812734082,0.387640449438202,0.681647940074906,1,0.554307116104869,0.758426966292135,0.904494382022472,0.166666666666667,0.677902621722846,0.348314606741573,0.172284644194757,0.142322097378277,0.925093632958801,0.571161048689139,0.423220973782772,0.262172284644195,0.531835205992509,0.269662921348315,0.471910112359551,0.192883895131086,0.295880149812734,0.883895131086142,0.604868913857678,0.241573033707865,0.426966292134831,0.925093632958801,0.181647940074906,0.254681647940075,0.550561797752809,0.0674157303370786,0.228464419475655,0.904494382022472,0.280898876404494,0.241573033707865,0.812734082397004,0.48314606741573,0.310861423220974,0.739700374531835,0.580524344569288,0.247191011235955,0.938202247191011,0.247191011235955,0.608614232209738,0.747191011235955,0.661048689138577,0.681647940074906,0.192883895131086,0.932584269662921,0.149812734082397,0.47752808988764,0.264044943820225,0.846441947565543,0.430711610486891,0.797752808988764,0.576779026217228,0.840823970037453,0.580524344569288,0.580524344569288,0.801498127340824,0.762172284644195,0.198501872659176,0.51685393258427,0.597378277153558,0.788389513108614,0.370786516853933,0.846441947565543,0.767790262172285,0.732209737827715,0.363295880149813,0.943820224719101,0.50374531835206,0.771535580524345,0.670411985018727,0.191011235955056,0.604868913857678,0.312734082397004,0.305243445692884,0.050561797752809,0.559925093632959,0.292134831460674,0.765917602996255,0.353932584269663,0.567415730337079,0.795880149812734,0.627340823970037,0.919475655430712,0.383895131086142,0.591760299625468,0.49625468164794,0.646067415730337,0.732209737827715,0.470037453183521,0.215355805243446,0.256554307116105,0.567415730337079,0.359550561797753
"M2_Macrophage",0.654494382022472,0.441011235955056,0.845505617977528,0.22752808988764,0.320224719101124,0.51685393258427,0.497191011235955,0.252808988764045,0.404494382022472,0.51685393258427,0.353932584269663,0.907303370786517,0.660112359550562,0.49438202247191,0.390449438202247,0.713483146067416,0.721910112359551,0.112359550561798,0.367977528089888,0.376404494382022,0.49438202247191,0.519662921348315,0.657303370786517,0.52247191011236,0.783707865168539,0.823033707865169,0.49438202247191,0.241573033707865,0.963483146067416,0.632022471910112,0.730337078651685,0.384831460674157,0.359550561797753,0.539325842696629,0.306179775280899,0.297752808988764,0.508426966292135,0.851123595505618,0.794943820224719,0.52247191011236,0.907303370786517,0.323033707865169,0.820224719101124,0.280898876404494,0.294943820224719,0.533707865168539,0.221910112359551,0.530898876404494,0.331460674157303,0.51123595505618,0.286516853932584,0.387640449438202,0.300561797752809,0.404494382022472,0.0870786516853932,0.26685393258427,0.0702247191011236,0.5,0.213483146067416,0.129213483146067,0.907303370786517,0.199438202247191,0.460674157303371,0.778089887640449,0.49438202247191,0.76123595505618,0.48876404494382,0.367977528089888,0.435393258426966,0.98314606741573,0.713483146067416,0.567415730337079,0.825842696629214,0.884831460674157,0.601123595505618,0.376404494382022,0.876404494382023,0.306179775280899,0.393258426966292,0.997191011235955,0.592696629213483,0.721910112359551,0.76685393258427,0.283707865168539,0.278089887640449,0.769662921348315,0.320224719101124,0.49438202247191,0.882022471910112,0.398876404494382,0.0814606741573034,0.662921348314607,0.325842696629214,0.280898876404494,0.480337078651685,0.207865168539326,0.252808988764045,0.682584269662921,0.530898876404494,0.870786516853933,0.820224719101124,0.235955056179775,0.674157303370786,0.528089887640449,0.598314606741573,0.283707865168539,0.210674157303371,0.783707865168539,0.404494382022472,0.525280898876405,0.51685393258427,0.323033707865169,0.221910112359551,0.935393258426966,0.480337078651685,0.207865168539326,0.800561797752809,0.320224719101124,0.544943820224719,0.306179775280899,0.662921348314607,0.485955056179775,0.410112359550562,0.75,0.162921348314607,0.502808988764045,0.457865168539326,0.839887640449438,0.957865168539326,0.629213483146067,0.382022471910112,0.719101123595506,0.589887640449438,0.570224719101124,0.825842696629213,0.657303370786517,0.193820224719101,0.457865168539326,0.573033707865169,0.721910112359551,0.550561797752809,0.379213483146067,0.452247191011236,0.575842696629214,0.359550561797753,0.699438202247191,0.533707865168539,0.101123595505618,0.278089887640449,0.390449438202247,0.662921348314607,0.25561797752809,0.682584269662921,0.207865168539326,0.693820224719101,0.544943820224719,0.775280898876405,0.27247191011236,0.522471910112359,0.584269662921348,0.794943820224719,0.674157303370787,0.632022471910112,0.825842696629214,0.404494382022472,0.508426966292135,0.210674157303371,0.525280898876405,0.556179775280899,0.213483146067416,0.797752808988764,0.573033707865168
"Malignant_epithelial",0.421348314606742,0.258426966292135,0.393258426966292,0.303370786516854,0.536516853932584,0.179775280898876,0.955056179775281,0.0758426966292135,0.219101123595506,0.202247191011236,0.474719101123595,0.592696629213483,0.0702247191011236,0.74438202247191,0.26123595505618,0.421348314606742,0.235955056179775,0.308988764044944,0.455056179775281,0.0758426966292135,0.137640449438202,0.269662921348315,0.915730337078652,0.356741573033708,0.553370786516854,0.75,0.817415730337079,0.367977528089888,0.747191011235955,0.0168539325842697,0.879213483146067,0.547752808988764,0.789325842696629,0.783707865168539,0.275280898876405,0.573033707865169,0.0786516853932584,0.955056179775281,0.508426966292135,0.848314606741573,0.98876404494382,0.50561797752809,0.595505617977528,0.132022471910112,0.247191011235955,0.660112359550562,0.691011235955056,0.679775280898876,0.485955056179775,0.289325842696629,0.27247191011236,0.699438202247191,0.390449438202247,0.72752808988764,0.0842696629213483,0.471910112359551,0.51685393258427,0.415730337078652,0.75561797752809,0.27247191011236,0.985955056179775,0.106741573033708,0.101123595505618,0.525280898876405,0.73876404494382,0.359550561797753,0.584269662921348,0.379213483146067,0.730337078651685,0.921348314606742,0.23314606741573,0.452247191011236,0.651685393258427,0.825842696629213,0.575842696629214,0.808988764044944,0.168539325842697,0.651685393258427,0.730337078651685,1,0.730337078651685,0.721910112359551,0.643258426966292,0.216292134831461,0.50561797752809,0.443820224719101,0.51685393258427,0.342696629213483,0.957865168539326,0.786516853932584,0.382022471910112,0.320224719101124,0.601123595505618,0.412921348314607,0.101123595505618,0.171348314606742,0.514044943820225,0.665730337078652,0.342696629213483,0.637640449438202,0.210674157303371,0.297752808988764,0.710674157303371,0.396067415730337,0.463483146067416,0.182584269662921,0.48876404494382,0.955056179775281,0.25,0.365168539325843,0.660112359550562,0.196629213483146,0.876404494382022,0.848314606741573,0.643258426966292,0.207865168539326,0.373595505617978,0.730337078651685,0.530898876404494,0.589887640449438,0.747191011235955,0.382022471910112,0.188202247191011,0.887640449438202,0.300561797752809,0.688202247191011,0.415730337078652,0.918539325842697,0.280898876404494,0.463483146067416,0.702247191011236,0.640449438202247,0.134831460674157,0.508426966292135,0.952247191011236,0.75,0.146067415730337,0.280898876404494,0.859550561797753,0.671348314606742,0.297752808988764,0.617977528089888,0.278089887640449,0.806179775280899,0.839887640449438,0.955056179775281,0.904494382022472,0.24438202247191,0.867977528089888,0.550561797752809,0.210674157303371,0.362359550561798,0.0674157303370786,0.469101123595506,0.247191011235955,0.26685393258427,0.457865168539326,0.811797752808989,0.508426966292135,0.646067415730337,0.873595505617978,0.533707865168539,0.463483146067416,0.758426966292135,0.845505617977528,0.51123595505618,0.519662921348315,0.278089887640449,0.721910112359551,0.252808988764045,0.269662921348315,0.713483146067416
"Malignant_mesothelial",0.676966292134832,0.353932584269663,0.589887640449438,0.168539325842697,0.188202247191011,0.710674157303371,0.867977528089888,0.188202247191011,0.213483146067416,0.362359550561798,0.202247191011236,0.575842696629214,0.221910112359551,0.584269662921348,0.485955056179775,0.72752808988764,0.466292134831461,0.0814606741573034,0.533707865168539,0.558988764044944,0.544943820224719,0.219101123595506,0.955056179775281,0.331460674157303,0.609550561797753,0.564606741573034,0.351123595505618,0.373595505617977,0.719101123595506,0.691011235955056,0.921348314606742,0.168539325842697,0.22752808988764,0.48314606741573,0.348314606741573,0.584269662921348,0.123595505617978,0.688202247191011,0.51685393258427,0.491573033707865,0.99438202247191,0.103932584269663,0.536516853932584,0.676966292134831,0.210674157303371,0.339887640449438,0.407303370786517,0.587078651685393,0.404494382022472,0.300561797752809,0.581460674157303,0.26123595505618,0.241573033707865,0.688202247191011,0.382022471910112,0.24438202247191,0.115168539325843,0.707865168539326,0.665730337078652,0.598314606741573,0.98876404494382,0.662921348314607,0.752808988764045,0.716292134831461,0.561797752808989,0.542134831460674,0.463483146067416,0.320224719101124,0.648876404494382,0.615168539325843,0.735955056179775,0.539325842696629,0.550561797752809,0.963483146067416,0.0449438202247191,0.682584269662921,0.780898876404494,0.615168539325843,0.421348314606742,0.963483146067416,0.949438202247191,0.460674157303371,0.578651685393258,0.547752808988764,0.629213483146067,0.612359550561798,0.589887640449438,0.106741573033708,0.764044943820225,0.581460674157303,0.539325842696629,0.544943820224719,0.412921348314607,0.575842696629214,0.303370786516854,0.23314606741573,0.713483146067416,0.438202247191011,0.480337078651685,0.654494382022472,0.0955056179775281,0.123595505617978,0.811797752808989,0.359550561797753,0.342696629213483,0.601123595505618,0.789325842696629,0.648876404494382,0.182584269662921,0.308988764044944,0.699438202247191,0.626404494382023,0.699438202247191,0.441011235955056,0.317415730337079,0.47752808988764,0.52247191011236,0.48876404494382,0.705056179775281,0.573033707865169,0.873595505617977,0.539325842696629,0.0870786516853932,0.556179775280899,0.415730337078652,0.455056179775281,0.424157303370786,0.764044943820225,0.146067415730337,0.609550561797753,0.553370786516854,0.679775280898876,0.839887640449438,0.351123595505618,0.72752808988764,0.466292134831461,0.595505617977528,0.390449438202247,0.676966292134831,0.376404494382022,0.435393258426966,0.963483146067416,0.623595505617977,0.379213483146067,0.674157303370786,0.525280898876405,0.72752808988764,0.567415730337079,0.848314606741573,0.758426966292135,0.52808988764045,0.48314606741573,0.342696629213483,0.640449438202247,0.26123595505618,0.098314606741573,0.564606741573034,0.573033707865169,0.620786516853933,0.617977528089888,0.398876404494382,0.550561797752809,0.412921348314607,0.342696629213483,0.342696629213483,0.634831460674157,0.365168539325843,0.671348314606742,0.578651685393258,0.811797752808989,0.410112359550562,0.0196629213483146
"MSC_Fibroblast",0.5187265917603,0.252808988764045,0.301498127340824,0.230337078651685,0.395131086142322,0.50187265917603,0.941947565543071,0.451310861423221,0.157303370786517,0.254681647940075,0.563670411985019,0.404494382022472,0.267790262172285,0.346441947565543,0.657303370786517,0.239700374531835,0.265917602996255,0.4812734082397,0.829588014981273,0.370786516853933,0.687265917602996,0.539325842696629,0.719101123595506,0.728464419475655,0.908239700374532,0.382022471910112,0.779026217228464,0.601123595505618,0.747191011235955,0.153558052434457,0.715355805243446,0.533707865168539,0.634831460674157,0.674157303370786,0.273408239700375,0.597378277153558,0.0280898876404494,0.47752808988764,0.567415730337079,0.196629213483146,0.953183520599251,0.280898876404494,0.561797752808989,0.443820224719101,0.378277153558052,0.610486891385768,0.52059925093633,0.698501872659176,0.406367041198502,0.284644194756554,0.621722846441948,0.646067415730337,0.458801498127341,0.567415730337079,0.367041198501873,0.550561797752809,0.387640449438202,0.340823970037453,0.4812734082397,0.393258426966292,0.99063670411985,0.466292134831461,0.316479400749064,0.460674157303371,0.872659176029963,0.838951310861423,0.593632958801498,0.558052434456929,0.580524344569288,0.767790262172285,0.700374531835206,0.720973782771536,0.417602996254682,0.662921348314607,0.621722846441948,0.48501872659176,0.340823970037453,0.745318352059925,0.552434456928839,0.99438202247191,0.882022471910112,0.825842696629214,0.597378277153558,0.147940074906367,0.588014981273408,0.269662921348315,0.329588014981273,0.608614232209738,0.621722846441948,0.415730337078652,0.374531835205992,0.312734082397004,0.297752808988764,0.623595505617978,0.385767790262172,0.471910112359551,0.200374531835206,0.578651685393258,0.780898876404494,0.666666666666667,0.537453183520599,0.224719101123595,0.597378277153558,0.458801498127341,0.303370786516854,0.153558052434457,0.580524344569288,0.383895131086142,0.134831460674157,0.428838951310861,0.50561797752809,0.314606741573034,0.582397003745318,0.629213483146067,0.202247191011236,0.329588014981273,0.636704119850187,0.683520599250936,0.653558052434457,0.372659176029963,0.559925093632959,0.602996254681648,0.51685393258427,0.558052434456929,0.410112359550562,0.423220973782772,0.558052434456929,0.799625468164794,0.696629213483146,0.589887640449438,0.563670411985019,0.870786516853933,0.872659176029963,0.462546816479401,0.670411985018727,0.529962546816479,0.52434456928839,0.865168539325843,0.689138576779026,0.569288389513109,0.290262172284644,0.299625468164794,0.243445692883895,0.398876404494382,0.533707865168539,0.647940074906367,0.49063670411985,0.773408239700375,0.631086142322097,0.421348314606742,0.49250936329588,0.50749063670412,0.256554307116105,0.308988764044944,0.350187265917603,0.367041198501873,0.573033707865168,0.419475655430712,0.308988764044944,0.627340823970037,0.48501872659176,0.5,0.292134831460674,0.674157303370786,0.528089887640449,0.749063670411985,0.415730337078652,0.294007490636704,0.782771535580524,0.537453183520599,0.417602996254682,0.241573033707865
"Myofibroblast",0.418539325842697,0.887640449438202,0.306179775280899,0.25561797752809,0.224719101123595,0.508426966292135,0.646067415730337,0.901685393258427,0.339887640449438,0.24438202247191,0.5,0.471910112359551,0.393258426966292,0.626404494382022,0.691011235955056,0.396067415730337,0.466292134831461,0.26123595505618,0.747191011235955,0.924157303370786,0.148876404494382,0.289325842696629,0.719101123595506,0.691011235955056,0.497191011235955,0.297752808988764,0.884831460674157,0.946629213483146,0.547752808988764,0.491573033707865,0.365168539325843,0.480337078651685,0.76685393258427,0.721910112359551,0.632022471910112,0.351123595505618,0.308988764044944,0.789325842696629,0.974719101123595,0.471910112359551,0.707865168539326,0.519662921348315,0.862359550561798,0.542134831460674,0.51123595505618,0.193820224719101,0.48314606741573,0.837078651685393,0.643258426966292,0.539325842696629,0.634831460674157,0.51685393258427,0.0730337078651685,0.629213483146067,0.609550561797753,0.480337078651685,0.629213483146067,0.303370786516854,0.264044943820225,0.258426966292135,0.651685393258427,0.0252808988764045,0.289325842696629,0.547752808988764,0.623595505617978,0.51685393258427,0.691011235955056,0.634831460674157,0.469101123595506,0.567415730337079,0.283707865168539,0.230337078651685,0.47752808988764,0.752808988764045,0.328651685393258,0.721910112359551,0.432584269662921,0.654494382022472,0.49438202247191,0.946629213483146,0.573033707865168,0.314606741573034,0.581460674157303,0.561797752808989,0.75561797752809,0.808988764044944,0.323033707865168,0.426966292134831,0.915730337078652,0.289325842696629,0.109550561797753,0.491573033707865,0.592696629213483,0.75,0.51123595505618,0.615168539325843,0.303370786516854,0.52247191011236,0.50561797752809,0.75,0.337078651685393,0.384831460674157,0.205056179775281,0.22752808988764,0.311797752808989,0.514044943820225,0.696629213483146,0.379213483146067,0.530898876404494,0.435393258426966,0.25,0.573033707865168,0.75,0.373595505617977,0.648876404494382,0.808988764044944,0.278089887640449,0.629213483146067,0.50561797752809,0.564606741573034,0.466292134831461,0.558988764044944,0.171348314606742,0.247191011235955,0.519662921348315,0.421348314606742,0.115168539325843,0.853932584269663,0.626404494382022,0.421348314606742,0.783707865168539,0.297752808988764,0.528089887640449,0.176966292134831,0.502808988764045,0.539325842696629,0.77247191011236,0.345505617977528,0.682584269662921,0.485955056179775,0.27247191011236,0.258426966292135,0.404494382022472,0.867977528089888,0.202247191011236,0.926966292134831,0.845505617977528,0.297752808988764,0.542134831460674,0.615168539325843,0.870786516853933,0.463483146067416,0.325842696629213,0.098314606741573,0.915730337078652,0.410112359550562,0.769662921348315,0.643258426966292,0.396067415730337,0.578651685393258,0.862359550561798,0.752808988764045,0.710674157303371,0.365168539325843,0.595505617977528,0.213483146067416,0.27247191011236,0.24438202247191,0.508426966292135,0.148876404494382,0.188202247191011,0.615168539325843
"NKcell",0.380149812734082,0.49438202247191,0.368913857677903,0.632958801498127,0.411985018726592,0.803370786516854,0.840823970037453,0.346441947565543,0.756554307116105,0.337078651685393,0.447565543071161,0.662921348314607,0.471910112359551,0.910112359550562,0.303370786516854,0.234082397003745,0.119850187265918,0.245318352059925,0.951310861423221,0.0973782771535581,0.254681647940075,0.543071161048689,0.464419475655431,0.181647940074906,0.466292134831461,0.629213483146067,0.571161048689139,0.320224719101124,0.852059925093633,0.258426966292135,0.563670411985019,0.277153558052434,0.649812734082397,0.310861423220974,0.215355805243446,0.47940074906367,0.200374531835206,0.752808988764045,0.275280898876405,0.348314606741573,0.97565543071161,0.49625468164794,0.5187265917603,0.389513108614232,0.279026217228464,0.303370786516854,0.792134831460674,0.837078651685393,0.745318352059925,0.147940074906367,0.552434456928839,0.417602996254682,0.455056179775281,0.608614232209738,0.290262172284644,0.455056179775281,0.458801498127341,0.370786516853933,0.447565543071161,0.808988764044944,0.805243445692884,0.389513108614232,0.254681647940075,0.554307116104869,0.425093632958801,0.539325842696629,0.202247191011236,0.279026217228464,0.634831460674157,0.756554307116105,0.447565543071161,0.780898876404494,0.194756554307116,0.795880149812734,0.647940074906367,0.764044943820225,0.838951310861423,0.363295880149813,0.466292134831461,0.99438202247191,0.51685393258427,0.855805243445693,0.685393258426966,0.252808988764045,0.589887640449438,0.745318352059925,0.235955056179775,0.385767790262172,0.857677902621723,0.550561797752809,0.47940074906367,0.200374531835206,0.526217228464419,0.387640449438202,0.153558052434457,0.357677902621723,0.342696629213483,0.705992509363296,0.588014981273408,0.376404494382022,0.220973782771536,0.591760299625468,0.531835205992509,0.749063670411985,0.436329588014981,0.333333333333333,0.217228464419476,0.550561797752809,0.455056179775281,0.466292134831461,0.410112359550562,0.822097378277154,0.606741573033708,0.649812734082397,0.642322097378277,0.265917602996255,0.649812734082397,0.352059925093633,0.136704119850187,0.689138576779026,0.838951310861423,0.623595505617977,0.537453183520599,0.953183520599251,0.756554307116105,0.861423220973783,0.612359550561798,0.563670411985019,0.559925093632959,0.443820224719101,0.370786516853933,0.432584269662921,0.627340823970037,0.239700374531835,0.764044943820225,0.241573033707865,0.567415730337079,0.327715355805243,0.50749063670412,0.919475655430712,0.372659176029963,0.470037453183521,0.425093632958801,0.49625468164794,0.691011235955056,0.846441947565543,0.50374531835206,0.676029962546816,0.638576779026217,0.320224719101124,0.441947565543071,0.764044943820225,0.316479400749064,0.367041198501873,0.541198501872659,0.48501872659176,0.627340823970037,0.361423220973783,0.629213483146067,0.288389513108614,0.707865168539326,0.887640449438202,0.638576779026217,0.441947565543071,0.561797752808989,0.749063670411985,0.539325842696629,0.322097378277154,0.561797752808989,0.668539325842697,0.48501872659176,0.146067415730337
